3.641600000000009459e+03 5.561647033691406250e+01 5.405524106023418263e+00 5.395256042480468750e+01
3.642400000000009641e+03 5.401279067993164062e+01 4.746044289832606289e+00 5.377307891845703125e+01
3.643200000000009823e+03 5.622889328002929688e+01 5.293235363435210949e+00 5.381446456909179688e+01
3.644000000000010004e+03 7.509185791015625000e+01 6.610732498109664235e+00 5.398205566406250000e+01
3.644800000000010186e+03 5.010010910034179688e+01 4.519857424633662468e+00 5.406575012207031250e+01
3.645600000000010368e+03 5.266378021240234375e+01 5.255998389253751846e+00 5.420708465576171875e+01
3.646400000000010550e+03 5.192696762084960938e+01 4.524078644685184614e+00 5.419424438476562500e+01
3.647200000000010732e+03 4.814628219604492188e+01 4.716136286022103441e+00 5.405880737304687500e+01
3.648000000000010914e+03 5.103733825683593750e+01 4.068156707867028210e+00 5.402391052246093750e+01
3.648800000000011096e+03 5.197833633422851562e+01 4.788314448436166160e+00 5.408877182006835938e+01
3.649600000000011278e+03 5.189003753662109375e+01 4.700769925135389826e+00 5.436811447143554688e+01
3.650400000000011460e+03 5.131491088867187500e+01 4.744052503647785635e+00 5.475593948364257812e+01
3.651200000000011642e+03 5.643036270141601562e+01 4.704981844451089579e+00 5.500856399536132812e+01
3.652000000000011823e+03 5.583282852172851562e+01 4.965945993549748749e+00 5.504101943969726562e+01
3.652800000000012005e+03 6.006365966796875000e+01 4.812675682578952951e+00 5.486909866333007812e+01
3.653600000000012187e+03 5.692682647705078125e+01 5.307353322812110363e+00 5.456402587890625000e+01
3.654400000000012369e+03 6.339551544189453125e+01 6.114850524404894294e+00 5.438740539550781250e+01
3.655200000000012551e+03 5.917299652099609375e+01 5.052506914872116894e+00 5.439583969116210938e+01
3.656000000000012733e+03 6.415914916992187500e+01 5.393415312748927271e+00 5.448542785644531250e+01
3.656800000000012915e+03 5.565534591674804688e+01 5.058329646150692582e+00 5.451807403564453125e+01
3.657600000000013097e+03 5.267862701416015625e+01 4.914486198145167961e+00 5.441692352294921875e+01
3.658400000000013279e+03 6.224140548706054688e+01 4.990480093111213655e+00 5.426229858398437500e+01
3.659200000000013461e+03 5.901439285278320312e+01 5.092881484972206607e+00 5.400269317626953125e+01
3.660000000000013642e+03 4.905010223388671875e+01 4.595391994798666779e+00 5.381208801269531250e+01
3.660800000000013824e+03 4.666396331787109375e+01 4.902422237007121986e+00 5.379215240478515625e+01
3.661600000000014006e+03 6.206472778320312500e+01 5.487013512616828237e+00 5.390173339843750000e+01
3.662400000000014188e+03 4.194613265991210938e+01 4.625624726389323982e+00 5.396830368041992188e+01
3.663200000000014370e+03 5.513319015502929688e+01 5.495952985405502034e+00 5.380057525634765625e+01
3.664000000000014552e+03 5.817911148071289062e+01 5.308145442738512187e+00 5.340049743652343750e+01
3.664800000000014734e+03 6.129154968261718750e+01 5.052310407502673684e+00 5.268012237548828125e+01
3.665600000000014916e+03 5.114864730834960938e+01 5.056615512929067080e+00 5.198809432983398438e+01
3.666400000000015098e+03 5.320554351806640625e+01 4.781082819665155803e+00 5.157123565673828125e+01
3.667200000000015280e+03 5.758058166503906250e+01 4.584296345006049656e+00 5.154086685180664062e+01
3.668000000000015461e+03 6.522843933105468750e+01 5.063471400718606574e+00 5.190298080444335938e+01
3.668800000000015643e+03 5.302105331420898438e+01 5.183198932412856230e+00 5.240758514404296875e+01
3.669600000000015825e+03 5.698833847045898438e+01 4.731834297598136452e+00 5.284304809570312500e+01
3.670400000000016007e+03 5.412806701660156250e+01 4.162266876219523404e+00 5.293611907958984375e+01
3.671200000000016189e+03 6.019291687011718750e+01 4.954134527978141911e+00 5.285507202148437500e+01
3.672000000000016371e+03 6.045956420898437500e+01 5.208818846637669253e+00 5.271172714233398438e+01
3.672800000000016553e+03 5.957598495483398438e+01 5.044718741353327651e+00 5.253649520874023438e+01
3.673600000000016735e+03 5.731072998046875000e+01 4.774670331902558296e+00 5.255325317382812500e+01
3.674400000000016917e+03 5.173741531372070312e+01 4.728210929875514168e+00 5.273897171020507812e+01
3.675200000000017099e+03 6.089202880859375000e+01 5.030515811188261743e+00 5.285924530029296875e+01
3.676000000000017280e+03 5.944581985473632812e+01 4.726126077622976318e+00 5.265935897827148438e+01
3.676800000000017462e+03 6.575811004638671875e+01 5.196217212387157502e+00 5.218045806884765625e+01
3.677600000000017644e+03 5.630923843383789062e+01 4.256787887527671899e+00 5.154460525512695312e+01
3.678400000000017826e+03 5.483315277099609375e+01 4.406199648774326683e+00 5.096691513061523438e+01
3.679200000000018008e+03 4.704497146606445312e+01 4.106037931234603811e+00 5.078668594360351562e+01
3.680000000000018190e+03 5.594865798950195312e+01 4.547434824120937691e+00 5.075294494628906250e+01
3.680800000000018372e+03 5.463739013671875000e+01 4.089065330789969366e+00 5.068888854980468750e+01
3.681600000000018554e+03 4.802955627441406250e+01 3.961805832373830771e+00 5.059803771972656250e+01
3.682400000000018736e+03 5.063717269897460938e+01 4.266569303101314325e+00 5.044045257568359375e+01
3.683200000000018917e+03 4.465002059936523438e+01 4.232013310506878234e+00 5.032867813110351562e+01
3.684000000000019099e+03 5.643894577026367188e+01 4.366361369801809111e+00 5.040388870239257812e+01
3.684800000000019281e+03 5.765504074096679688e+01 4.762993158166445973e+00 5.054096984863281250e+01
3.685600000000019463e+03 5.609073638916015625e+01 4.436139639034496263e+00 5.068579483032226562e+01
3.686400000000019645e+03 5.752609252929687500e+01 4.385621688001895890e+00 5.080657958984375000e+01
3.687200000000019827e+03 5.136513900756835938e+01 3.969591212793992963e+00 5.077168273925781250e+01
3.688000000000020009e+03 5.812521362304687500e+01 4.213504012209510208e+00 5.075735855102539062e+01
3.688800000000020191e+03 5.365684890747070312e+01 4.265623501905467130e+00 5.072154998779296875e+01
3.689600000000020373e+03 5.190309524536132812e+01 4.042686272097481215e+00 5.059603500366210938e+01
3.690400000000020555e+03 5.236615371704101562e+01 4.241039181732856989e+00 5.050232315063476562e+01
3.691200000000020736e+03 4.100289535522460938e+01 4.203834386938168244e+00 5.034203720092773438e+01
3.692000000000020918e+03 5.327045822143554688e+01 4.319976059204753582e+00 5.003726577758789062e+01
3.692800000000021100e+03 4.136743164062500000e+01 3.934700887024372928e+00 4.975279617309570312e+01
3.693600000000021282e+03 5.003487014770507812e+01 4.050670426377433131e+00 4.943274688720703125e+01
3.694400000000021464e+03 5.539297866821289062e+01 4.491522386684438928e+00 4.934358215332031250e+01
3.695200000000021646e+03 6.370917510986328125e+01 4.796282110315163827e+00 4.943856048583984375e+01
3.696000000000021828e+03 4.949433517456054688e+01 4.136645609804086909e+00 4.951434707641601562e+01
3.696800000000022010e+03 5.421138381958007812e+01 4.736630073261160589e+00 4.933772659301757812e+01
3.697600000000022192e+03 5.707758331298828125e+01 4.726324488076094177e+00 4.873761367797851562e+01
3.698400000000022374e+03 4.805227661132812500e+01 3.946819887077936073e+00 4.793597030639648438e+01
3.699200000000022555e+03 5.129822921752929688e+01 4.627568069448382282e+00 4.721340560913085938e+01
3.700000000000022737e+03 4.594059753417968750e+01 4.465078989188256742e+00 4.688512420654296875e+01
3.700800000000022919e+03 5.803692626953125000e+01 4.591502504714486399e+00 4.707575988769531250e+01
3.701600000000023101e+03 5.037971878051757812e+01 3.959119528139156241e+00 4.770407867431640625e+01
3.702400000000023283e+03 6.040154647827148438e+01 5.079692041657081880e+00 4.860583877563476562e+01
3.703200000000023465e+03 5.519232559204101562e+01 4.193457778238603773e+00 4.954212951660156250e+01
3.704000000000023647e+03 5.455079269409179688e+01 4.391681191482166291e+00 5.040367126464843750e+01
3.704800000000023829e+03 5.092187500000000000e+01 3.963570824198052733e+00 5.105179595947265625e+01
3.705600000000024011e+03 5.026765823364257812e+01 3.763424463190826241e+00 5.137723541259765625e+01
3.706400000000024193e+03 5.430778503417968750e+01 4.459739632618211935e+00 5.148738098144531250e+01
3.707200000000024374e+03 5.846573257446289062e+01 4.337914689748583186e+00 5.136941146850585938e+01
3.708000000000024556e+03 5.545317077636718750e+01 4.330753791134983821e+00 5.126763153076171875e+01
3.708800000000024738e+03 4.083299255371093750e+01 4.070179155203660137e+00 5.134493255615234375e+01
3.709600000000024920e+03 5.669816207885742188e+01 4.092934005938834829e+00 5.152244186401367188e+01
3.710400000000025102e+03 4.860271453857421875e+01 3.854897694840980105e+00 5.190019226074218750e+01
3.711200000000025284e+03 5.922335052490234375e+01 4.440472528173264877e+00 5.232911682128906250e+01
3.712000000000025466e+03 5.581169509887695312e+01 4.306739120438448865e+00 5.271432495117187500e+01
3.712800000000025648e+03 5.633212661743164062e+01 5.109617168578317603e+00 5.288352203369140625e+01
3.713600000000025830e+03 5.396308135986328125e+01 4.781194175101697752e+00 5.268448257446289062e+01
3.714400000000026012e+03 6.005734252929687500e+01 4.875773080269970805e+00 5.209723281860351562e+01
3.715200000000026193e+03 5.103947448730468750e+01 4.401550012044545213e+00 5.130948257446289062e+01
3.716000000000026375e+03 5.829274749755859375e+01 5.360529067187243868e+00 5.051659393310546875e+01
3.716800000000026557e+03 4.404441070556640625e+01 4.518551551332456562e+00 4.991670227050781250e+01
3.717600000000026739e+03 5.589538192749023438e+01 4.304214578075846731e+00 4.960140228271484375e+01
3.718400000000026921e+03 5.787337112426757812e+01 4.379167763208763553e+00 4.959956359863281250e+01
3.719200000000027103e+03 5.246747207641601562e+01 3.860166491495331087e+00 4.974606323242187500e+01
3.720000000000027285e+03 5.853406524658203125e+01 3.893058622450334294e+00 4.983805847167968750e+01
3.720800000000027467e+03 5.695521926879882812e+01 3.832982455546809941e+00 4.983261108398437500e+01
3.721600000000027649e+03 5.397509002685546875e+01 4.085533375616787310e+00 4.960028839111328125e+01
3.722400000000027831e+03 5.158028793334960938e+01 3.703488031433836980e+00 4.924825286865234375e+01
3.723200000000028012e+03 4.191726684570312500e+01 3.284364457245383395e+00 4.892581176757812500e+01
3.724000000000028194e+03 4.641847229003906250e+01 3.290095423735427627e+00 4.879959487915039062e+01
3.724800000000028376e+03 5.827894973754882812e+01 3.897147229485754760e+00 4.879670715332031250e+01
3.725600000000028558e+03 5.448818969726562500e+01 4.302964506933998123e+00 4.882123184204101562e+01
3.726400000000028740e+03 5.186281967163085938e+01 4.012645352544724098e+00 4.883676910400390625e+01
3.727200000000028922e+03 5.697062683105468750e+01 3.968811051176203808e+00 4.891655349731445312e+01
3.728000000000029104e+03 5.587976837158203125e+01 4.062460275657162612e+00 4.919129562377929688e+01
3.728800000000029286e+03 5.452482986450195312e+01 3.963333314739821756e+00 4.960755920410156250e+01
3.729600000000029468e+03 5.569019317626953125e+01 4.059700839646801285e+00 5.003300857543945312e+01
3.730400000000029650e+03 4.995305252075195312e+01 3.722695425143331516e+00 5.009567260742187500e+01
3.731200000000029831e+03 4.946139144897460938e+01 4.022015883766351330e+00 4.978918075561523438e+01
3.732000000000030013e+03 5.407127761840820312e+01 3.976306440249986807e+00 4.902923965454101562e+01
3.732800000000030195e+03 5.231712341308593750e+01 3.976768142426025054e+00 4.833675003051757812e+01
3.733600000000030377e+03 6.153265762329101562e+01 4.125247915486353278e+00 4.798392105102539062e+01
3.734400000000030559e+03 5.499147415161132812e+01 3.734928830050389781e+00 4.807619857788085938e+01
3.735200000000030741e+03 4.756069946289062500e+01 3.435786887473989193e+00 4.857990646362304688e+01
3.736000000000030923e+03 5.334394073486328125e+01 3.366672035382725969e+00 4.921097183227539062e+01
3.736800000000031105e+03 5.373586273193359375e+01 3.377574903475830670e+00 4.979438781738281250e+01
3.737600000000031287e+03 5.106095504760742188e+01 3.409152287302670725e+00 5.029728317260742188e+01
3.738400000000031469e+03 5.775729370117187500e+01 3.814334606270819883e+00 5.073903656005859375e+01
3.739200000000031650e+03 5.549460220336914062e+01 3.852614828010429537e+00 5.119385528564453125e+01
3.740000000000031832e+03 5.663757324218750000e+01 3.786507184144230820e+00 5.168898773193359375e+01
3.740800000000032014e+03 5.884409332275390625e+01 4.126530369413838883e+00 5.204722976684570312e+01
3.741600000000032196e+03 6.108750915527343750e+01 4.043687175241795551e+00 5.202336502075195312e+01
3.742400000000032378e+03 4.763608932495117188e+01 3.699351752068065213e+00 5.151315689086914062e+01
3.743200000000032560e+03 5.690670013427734375e+01 3.907124488109237070e+00 5.067743682861328125e+01
3.744000000000032742e+03 5.790771865844726562e+01 3.716424743048711399e+00 4.962770462036132812e+01
3.744800000000032924e+03 5.482155227661132812e+01 3.700407220626936944e+00 4.860238265991210938e+01
3.745600000000033106e+03 4.976114273071289062e+01 3.682119074833766437e+00 4.774867248535156250e+01
3.746400000000033288e+03 5.395430755615234375e+01 3.629269096466547051e+00 4.725711059570312500e+01
3.747200000000033469e+03 5.091625213623046875e+01 3.533901721376285554e+00 4.702627563476562500e+01
3.748000000000033651e+03 4.892229461669921875e+01 3.558193633403177181e+00 4.686227035522460938e+01
3.748800000000033833e+03 6.057022857666015625e+01 3.675805704271686292e+00 4.680427932739257812e+01
3.749600000000034015e+03 5.726303100585937500e+01 3.418860209586311871e+00 4.692061996459960938e+01
3.750400000000034197e+03 5.657761764526367188e+01 3.170718395780501631e+00 4.727962112426757812e+01
3.751200000000034379e+03 5.743735885620117188e+01 3.588140931570522163e+00 4.795745086669921875e+01
3.752000000000034561e+03 4.719321441650390625e+01 3.499448008129879550e+00 4.889903640747070312e+01
3.752800000000034743e+03 5.780965423583984375e+01 3.745422988449424118e+00 4.989760208129882812e+01
3.753600000000034925e+03 5.544335174560546875e+01 4.186837008919887637e+00 5.064062118530273438e+01
3.754400000000035106e+03 5.237002563476562500e+01 3.675558912966939040e+00 5.123073577880859375e+01
3.755200000000035288e+03 4.517449188232421875e+01 3.472894905900490770e+00 5.140194320678710938e+01
3.756000000000035470e+03 5.001371002197265625e+01 3.856734905683909531e+00 5.109274673461914062e+01
3.756800000000035652e+03 6.183115005493164062e+01 4.412906860386367924e+00 5.050369262695312500e+01
3.757600000000035834e+03 5.358682632446289062e+01 4.410316681973602826e+00 4.974892807006835938e+01
3.758400000000036016e+03 5.543043899536132812e+01 3.865941368671500733e+00 4.895659255981445312e+01
3.759200000000036198e+03 5.859124755859375000e+01 3.627040508027594257e+00 4.825469589233398438e+01
3.760000000000036380e+03 5.186667633056640625e+01 3.337619394626858416e+00 4.762348175048828125e+01
3.760800000000036562e+03 5.311956405639648438e+01 3.324991201181839440e+00 4.693213272094726562e+01
3.761600000000036744e+03 4.597449493408203125e+01 3.607749317151234703e+00 4.617768478393554688e+01
3.762400000000036925e+03 5.847521209716796875e+01 3.755329809865790125e+00 4.547589874267578125e+01
3.763200000000037107e+03 6.089933395385742188e+01 3.792973892784444967e+00 4.497833251953125000e+01
3.764000000000037289e+03 4.446546936035156250e+01 3.516531032098882292e+00 4.481190872192382812e+01
3.764800000000037471e+03 6.062282943725585938e+01 3.802368410120054332e+00 4.498706436157226562e+01
3.765600000000037653e+03 5.103053283691406250e+01 3.686229663262800216e+00 4.545344924926757812e+01
3.766400000000037835e+03 5.003516006469726562e+01 3.621907249525039951e+00 4.605577468872070312e+01
3.767200000000038017e+03 5.434024429321289062e+01 3.521437276791050230e+00 4.672142028808593750e+01
3.768000000000038199e+03 5.840087509155273438e+01 3.708560750253840688e+00 4.730280303955078125e+01
3.768800000000038381e+03 4.833475112915039062e+01 3.394400765647961560e+00 4.777207565307617188e+01
3.769600000000038563e+03 5.595569229125976562e+01 3.763608748029545925e+00 4.820130157470703125e+01
3.770400000000038744e+03 6.065196990966796875e+01 4.354568605528297276e+00 4.862271881103515625e+01
3.771200000000038926e+03 3.737436294555664062e+01 3.545026100959631776e+00 4.904946517944335938e+01
3.772000000000039108e+03 4.940989303588867188e+01 3.536691906092835236e+00 4.939610671997070312e+01
3.772800000000039290e+03 4.616462326049804688e+01 3.818625409246688918e+00 4.965440750122070312e+01
3.773600000000039472e+03 4.301174163818359375e+01 3.588498770883775446e+00 4.979351043701171875e+01
3.774400000000039654e+03 4.603414154052734375e+01 3.446284716539311788e+00 4.979014968872070312e+01
3.775200000000039836e+03 5.158255767822265625e+01 3.747853412584128296e+00 4.962933349609375000e+01
3.776000000000040018e+03 5.667106628417968750e+01 3.873382168514938773e+00 4.934131240844726562e+01
3.776800000000040200e+03 5.603888320922851562e+01 3.946567743596586020e+00 4.892227935791015625e+01
3.777600000000040382e+03 4.745495986938476562e+01 3.770295625809203077e+00 4.843489074707031250e+01
3.778400000000040563e+03 5.199927902221679688e+01 3.823090584530978386e+00 4.800431060791015625e+01
3.779200000000040745e+03 5.987225723266601562e+01 4.349700295584923104e+00 4.782398986816406250e+01
3.780000000000040927e+03 5.030361557006835938e+01 3.673012135680008505e+00 4.796679687500000000e+01
3.780800000000041109e+03 5.401216506958007812e+01 4.468816450128657358e+00 4.822081756591796875e+01
3.781600000000041291e+03 4.865000152587890625e+01 3.803666460847314745e+00 4.849131774902343750e+01
3.782400000000041473e+03 5.119303894042968750e+01 3.935972093755892409e+00 4.842921829223632812e+01
3.783200000000041655e+03 5.082728576660156250e+01 3.787797758352968280e+00 4.803387069702148438e+01
3.784000000000041837e+03 5.229102706909179688e+01 3.846149058732366566e+00 4.752129364013671875e+01
3.784800000000042019e+03 5.382590866088867188e+01 4.319269547244568130e+00 4.710246276855468750e+01
3.785600000000042201e+03 5.799954986572265625e+01 4.244453330205119279e+00 4.704700851440429688e+01
3.786400000000042382e+03 5.075252151489257812e+01 5.130941221724738988e+00 4.734502792358398438e+01
3.787200000000042564e+03 5.898337173461914062e+01 4.658560410550112607e+00 4.781019973754882812e+01
3.788000000000042746e+03 5.499905395507812500e+01 3.566156755211235652e+00 4.817773056030273438e+01
3.788800000000042928e+03 5.935633850097656250e+01 4.104234686386661224e+00 4.831261062622070312e+01
3.789600000000043110e+03 4.403187561035156250e+01 3.463068662228567796e+00 4.822935104370117188e+01
3.790400000000043292e+03 5.676247787475585938e+01 3.716549808058122295e+00 4.800533676147460938e+01
3.791200000000043474e+03 4.230280303955078125e+01 3.519985652553540678e+00 4.771706390380859375e+01
3.792000000000043656e+03 5.268848037719726562e+01 4.373448841985192459e+00 4.734192276000976562e+01
3.792800000000043838e+03 5.560953140258789062e+01 4.041286009633826559e+00 4.680712509155273438e+01
3.793600000000044020e+03 5.518390274047851562e+01 4.419565200146571726e+00 4.625891876220703125e+01
3.794400000000044201e+03 4.907873153686523438e+01 4.070936827286601556e+00 4.581780624389648438e+01
3.795200000000044383e+03 4.813691329956054688e+01 3.964833309556011098e+00 4.553330612182617188e+01
3.796000000000044565e+03 5.581771850585937500e+01 3.643236068923653370e+00 4.542573547363281250e+01
3.796800000000044747e+03 4.857421493530273438e+01 3.756126719200191033e+00 4.543873596191406250e+01
3.797600000000044929e+03 4.296018981933593750e+01 3.419207275972246496e+00 4.559245681762695312e+01
3.798400000000045111e+03 4.879801940917968750e+01 3.745313187397731447e+00 4.576156616210937500e+01
3.799200000000045293e+03 5.439600753784179688e+01 3.961374563176258690e+00 4.590318679809570312e+01
3.800000000000045475e+03 4.738121032714843750e+01 3.497151842801173860e+00 4.593215179443359375e+01
3.800800000000045657e+03 3.939264297485351562e+01 3.204461951748768911e+00 4.570977020263671875e+01
3.801600000000045839e+03 4.606535339355468750e+01 4.100074680152183682e+00 4.534157180786132812e+01
3.802400000000046020e+03 4.740280532836914062e+01 3.827528010502793343e+00 4.498987197875976562e+01
3.803200000000046202e+03 5.207323455810546875e+01 3.779554209252263153e+00 4.486768341064453125e+01
3.804000000000046384e+03 5.660715103149414062e+01 3.725088392084887623e+00 4.512323379516601562e+01
3.804800000000046566e+03 5.753804397583007812e+01 4.113625306737132448e+00 4.572870254516601562e+01
3.805600000000046748e+03 4.957891082763671875e+01 3.688298163949304875e+00 4.652205276489257812e+01
3.806400000000046930e+03 4.755408859252929688e+01 4.507774360561028537e+00 4.814056777954101562e+01
3.807200000000047112e+03 5.625387573242187500e+01 4.155269631440199340e+00 5.259079742431640625e+01
3.808000000000047294e+03 5.338447570800781250e+01 3.712884565961369621e+00 5.788863372802734375e+01
3.808800000000047476e+03 5.279813385009765625e+01 3.556551793239362436e+00 5.667835235595703125e+01
3.809600000000047658e+03 4.735785293579101562e+01 4.384577075106983912e+00 5.138618087768554688e+01
3.810400000000047839e+03 4.156481170654296875e+01 3.925226549116831443e+00 4.845239257812500000e+01
3.811200000000048021e+03 4.000081634521484375e+01 3.814224627380135679e+00 4.791356658935546875e+01
3.812000000000048203e+03 4.423918151855468750e+01 3.616637461242127927e+00 4.854298400878906250e+01
3.812800000000048385e+03 4.364484786987304688e+01 3.815214573132741371e+00 5.215507125854492188e+01
3.813600000000048567e+03 6.000940322875976562e+01 4.258263892608396439e+00 5.827879714965820312e+01
3.814400000000048749e+03 6.322850036621093750e+01 4.480910680925789258e+00 5.887118911743164062e+01
3.815200000000048931e+03 5.216651535034179688e+01 3.463333571415106338e+00 5.302862548828125000e+01
3.816000000000049113e+03 4.940396881103515625e+01 3.704979696283117629e+00 4.908632278442382812e+01
3.816800000000049295e+03 4.418474578857421875e+01 3.451567164346941663e+00 4.834157180786132812e+01
3.817600000000049477e+03 4.948056793212890625e+01 3.496945525843901947e+00 4.817777633666992188e+01
3.818400000000049658e+03 4.653006362915039062e+01 3.742807613744694173e+00 4.763807678222656250e+01
3.819200000000049840e+03 4.719430541992187500e+01 3.622775390214242996e+00 4.824944686889648438e+01
3.820000000000050022e+03 5.177581787109375000e+01 3.771174027799419903e+00 5.297706222534179688e+01
3.820800000000050204e+03 6.146630096435546875e+01 3.807444404618597122e+00 5.814816665649414062e+01
3.821600000000050386e+03 6.569351196289062500e+01 3.609845077546558034e+00 5.380065917968750000e+01
3.822400000000050568e+03 5.211717987060546875e+01 3.588229908065934559e+00 4.642276763916015625e+01
3.823200000000050750e+03 5.005386734008789062e+01 3.663571576193369150e+00 4.363348007202148438e+01
3.824000000000050932e+03 4.328437042236328125e+01 3.361458264715321942e+00 4.411534881591796875e+01
3.824800000000051114e+03 5.117463684082031250e+01 3.495741172728886959e+00 4.493278884887695312e+01
3.825600000000051296e+03 5.029290390014648438e+01 3.464433315726408669e+00 4.519646835327148438e+01
3.826400000000051477e+03 4.557263565063476562e+01 2.926574093156922185e+00 4.504538345336914062e+01
3.827200000000051659e+03 4.509985733032226562e+01 3.065540025877182995e+00 4.539369583129882812e+01
3.828000000000051841e+03 5.691101837158203125e+01 3.184889565647802012e+00 4.955719375610351562e+01
3.828800000000052023e+03 5.875124740600585938e+01 3.378379018516888710e+00 5.859729003906250000e+01
3.829600000000052205e+03 6.476174926757812500e+01 3.114950153486858664e+00 6.174758148193359375e+01
3.830400000000052387e+03 5.274195861816406250e+01 3.028137226465731136e+00 5.419139099121093750e+01
3.831200000000052569e+03 3.832296371459960938e+01 2.861438994731729579e+00 4.911276245117187500e+01
3.832000000000052751e+03 4.462416839599609375e+01 2.692885129509749564e+00 4.869440460205078125e+01
