5.2030e+07 1.73e-23 1.73e-23 1.77e-23 2.16e-23 2.55e-23
5.1510e+07 1.72e-23 1.72e-23 1.76e-23 2.15e-23 2.54e-23
5.1000e+07 1.71e-23 1.72e-23 1.76e-23 2.14e-23 2.54e-23
5.0490e+07 1.70e-23 1.71e-23 1.75e-23 2.14e-23 2.53e-23
4.9980e+07 1.70e-23 1.70e-23 1.74e-23 2.13e-23 2.53e-23
4.9480e+07 1.69e-23 1.69e-23 1.73e-23 2.12e-23 2.52e-23
4.8990e+07 1.68e-23 1.68e-23 1.72e-23 2.12e-23 2.51e-23
4.8500e+07 1.67e-23 1.68e-23 1.72e-23 2.11e-23 2.50e-23
4.8010e+07 1.66e-23 1.67e-23 1.71e-23 2.10e-23 2.50e-23
4.7530e+07 1.66e-23 1.66e-23 1.70e-23 2.09e-23 2.49e-23
4.7060e+07 1.65e-23 1.65e-23 1.69e-23 2.09e-23 2.49e-23
4.6590e+07 1.64e-23 1.64e-23 1.69e-23 2.08e-23 2.48e-23
4.6120e+07 1.63e-23 1.64e-23 1.68e-23 2.07e-23 2.48e-23
4.5660e+07 1.62e-23 1.63e-23 1.67e-23 2.07e-23 2.47e-23
4.5200e+07 1.62e-23 1.62e-23 1.66e-23 2.06e-23 2.46e-23
4.4750e+07 1.61e-23 1.61e-23 1.65e-23 2.05e-23 2.46e-23
4.4300e+07 1.60e-23 1.61e-23 1.65e-23 2.05e-23 2.46e-23
4.3860e+07 1.59e-23 1.60e-23 1.64e-23 2.04e-23 2.45e-23
4.3420e+07 1.59e-23 1.59e-23 1.63e-23 2.03e-23 2.44e-23
4.2990e+07 1.58e-23 1.58e-23 1.62e-23 2.03e-23 2.44e-23
4.2560e+07 1.57e-23 1.57e-23 1.62e-23 2.02e-23 2.43e-23
4.2130e+07 1.56e-23 1.57e-23 1.61e-23 2.01e-23 2.43e-23
4.1710e+07 1.55e-23 1.56e-23 1.60e-23 2.01e-23 2.43e-23
4.1300e+07 1.55e-23 1.55e-23 1.59e-23 2.00e-23 2.42e-23
4.0880e+07 1.54e-23 1.54e-23 1.59e-23 2.00e-23 2.42e-23
4.0470e+07 1.53e-23 1.54e-23 1.58e-23 1.99e-23 2.41e-23
4.0070e+07 1.52e-23 1.53e-23 1.57e-23 1.98e-23 2.41e-23
3.9670e+07 1.52e-23 1.52e-23 1.56e-23 1.98e-23 2.41e-23
3.9270e+07 1.51e-23 1.51e-23 1.56e-23 1.97e-23 2.40e-23
3.8880e+07 1.50e-23 1.51e-23 1.55e-23 1.97e-23 2.40e-23
3.8490e+07 1.50e-23 1.50e-23 1.54e-23 1.96e-23 2.39e-23
3.8100e+07 1.49e-23 1.49e-23 1.54e-23 1.96e-23 2.39e-23
3.7720e+07 1.48e-23 1.49e-23 1.53e-23 1.95e-23 2.39e-23
3.7350e+07 1.47e-23 1.48e-23 1.52e-23 1.95e-23 2.39e-23
3.6970e+07 1.47e-23 1.47e-23 1.51e-23 1.94e-23 2.38e-23
3.6600e+07 1.46e-23 1.46e-23 1.51e-23 1.94e-23 2.38e-23
3.6240e+07 1.45e-23 1.46e-23 1.50e-23 1.93e-23 2.37e-23
3.5880e+07 1.45e-23 1.45e-23 1.49e-23 1.93e-23 2.37e-23
3.5520e+07 1.44e-23 1.44e-23 1.49e-23 1.92e-23 2.37e-23
3.5160e+07 1.43e-23 1.43e-23 1.48e-23 1.92e-23 2.37e-23
3.4810e+07 1.42e-23 1.43e-23 1.47e-23 1.91e-23 2.37e-23
3.4460e+07 1.42e-23 1.42e-23 1.47e-23 1.91e-23 2.37e-23
3.4120e+07 1.41e-23 1.41e-23 1.46e-23 1.90e-23 2.36e-23
3.3780e+07 1.40e-23 1.41e-23 1.45e-23 1.90e-23 2.36e-23
3.3440e+07 1.40e-23 1.40e-23 1.45e-23 1.90e-23 2.36e-23
3.3100e+07 1.39e-23 1.39e-23 1.44e-23 1.89e-23 2.36e-23
3.2770e+07 1.38e-23 1.39e-23 1.43e-23 1.89e-23 2.36e-23
3.2440e+07 1.37e-23 1.38e-23 1.43e-23 1.89e-23 2.36e-23
3.2120e+07 1.37e-23 1.37e-23 1.42e-23 1.88e-23 2.36e-23
3.1800e+07 1.36e-23 1.37e-23 1.41e-23 1.88e-23 2.36e-23
3.1480e+07 1.36e-23 1.36e-23 1.41e-23 1.87e-23 2.36e-23
3.1170e+07 1.35e-23 1.35e-23 1.40e-23 1.87e-23 2.36e-23
3.0850e+07 1.34e-23 1.35e-23 1.40e-23 1.87e-23 2.36e-23
3.0550e+07 1.34e-23 1.34e-23 1.39e-23 1.87e-23 2.36e-23
3.0240e+07 1.33e-23 1.34e-23 1.39e-23 1.86e-23 2.36e-23
2.9940e+07 1.32e-23 1.33e-23 1.38e-23 1.86e-23 2.37e-23
2.9640e+07 1.32e-23 1.32e-23 1.37e-23 1.86e-23 2.37e-23
2.9340e+07 1.31e-23 1.32e-23 1.37e-23 1.86e-23 2.37e-23
2.9050e+07 1.31e-23 1.31e-23 1.36e-23 1.86e-23 2.37e-23
2.8760e+07 1.30e-23 1.31e-23 1.36e-23 1.86e-23 2.37e-23
2.8470e+07 1.30e-23 1.30e-23 1.35e-23 1.85e-23 2.38e-23
2.8190e+07 1.29e-23 1.29e-23 1.35e-23 1.85e-23 2.38e-23
2.7900e+07 1.28e-23 1.29e-23 1.34e-23 1.85e-23 2.38e-23
2.7620e+07 1.28e-23 1.28e-23 1.34e-23 1.85e-23 2.39e-23
2.7350e+07 1.27e-23 1.28e-23 1.33e-23 1.85e-23 2.39e-23
2.7080e+07 1.27e-23 1.27e-23 1.32e-23 1.85e-23 2.40e-23
2.6800e+07 1.26e-23 1.27e-23 1.32e-23 1.85e-23 2.40e-23
2.6540e+07 1.25e-23 1.26e-23 1.31e-23 1.85e-23 2.41e-23
2.6270e+07 1.25e-23 1.25e-23 1.31e-23 1.85e-23 2.41e-23
2.6010e+07 1.24e-23 1.25e-23 1.30e-23 1.85e-23 2.42e-23
2.5750e+07 1.24e-23 1.24e-23 1.30e-23 1.85e-23 2.42e-23
2.5490e+07 1.23e-23 1.24e-23 1.29e-23 1.85e-23 2.43e-23
2.5240e+07 1.22e-23 1.23e-23 1.29e-23 1.85e-23 2.43e-23
2.4980e+07 1.22e-23 1.23e-23 1.28e-23 1.85e-23 2.44e-23
2.4730e+07 1.21e-23 1.22e-23 1.28e-23 1.85e-23 2.45e-23
2.4490e+07 1.21e-23 1.21e-23 1.27e-23 1.85e-23 2.46e-23
2.4240e+07 1.20e-23 1.21e-23 1.27e-23 1.85e-23 2.47e-23
2.4000e+07 1.20e-23 1.20e-23 1.26e-23 1.85e-23 2.47e-23
2.3760e+07 1.19e-23 1.20e-23 1.26e-23 1.86e-23 2.48e-23
2.3520e+07 1.19e-23 1.19e-23 1.25e-23 1.86e-23 2.49e-23
2.3290e+07 1.18e-23 1.19e-23 1.25e-23 1.86e-23 2.50e-23
2.3050e+07 1.18e-23 1.18e-23 1.24e-23 1.86e-23 2.51e-23
2.2820e+07 1.17e-23 1.18e-23 1.24e-23 1.87e-23 2.52e-23
2.2600e+07 1.16e-23 1.17e-23 1.24e-23 1.87e-23 2.53e-23
2.2370e+07 1.16e-23 1.16e-23 1.23e-23 1.87e-23 2.54e-23
2.2140e+07 1.15e-23 1.16e-23 1.23e-23 1.87e-23 2.55e-23
2.1920e+07 1.15e-23 1.15e-23 1.22e-23 1.88e-23 2.57e-23
2.1700e+07 1.14e-23 1.15e-23 1.22e-23 1.88e-23 2.58e-23
2.1490e+07 1.14e-23 1.14e-23 1.21e-23 1.89e-23 2.59e-23
2.1270e+07 1.13e-23 1.14e-23 1.21e-23 1.89e-23 2.60e-23
2.1060e+07 1.13e-23 1.13e-23 1.20e-23 1.89e-23 2.62e-23
2.0850e+07 1.12e-23 1.13e-23 1.20e-23 1.90e-23 2.63e-23
2.0640e+07 1.12e-23 1.12e-23 1.19e-23 1.90e-23 2.64e-23
2.0430e+07 1.11e-23 1.12e-23 1.19e-23 1.91e-23 2.66e-23
2.0230e+07 1.11e-23 1.11e-23 1.19e-23 1.91e-23 2.68e-23
2.0030e+07 1.10e-23 1.11e-23 1.18e-23 1.92e-23 2.69e-23
1.9830e+07 1.10e-23 1.10e-23 1.18e-23 1.92e-23 2.71e-23
1.9630e+07 1.09e-23 1.10e-23 1.17e-23 1.93e-23 2.72e-23
1.9430e+07 1.09e-23 1.09e-23 1.17e-23 1.93e-23 2.74e-23
1.9240e+07 1.08e-23 1.09e-23 1.17e-23 1.94e-23 2.76e-23
1.9050e+07 1.07e-23 1.08e-23 1.16e-23 1.95e-23 2.78e-23
1.8860e+07 1.07e-23 1.08e-23 1.16e-23 1.95e-23 2.80e-23
1.8670e+07 1.06e-23 1.07e-23 1.15e-23 1.96e-23 2.82e-23
1.8480e+07 1.06e-23 1.07e-23 1.15e-23 1.97e-23 2.83e-23
1.8300e+07 1.06e-23 1.06e-23 1.15e-23 1.98e-23 2.86e-23
